run,operation,started,time,status,label,algo,clip-param,env-name,lr,max-grad-norm,network-size,num-env-steps,num-processes,save-name,task-id,world-path,step,Episode_rewards,Opening_rate_per_envstep,Opening_rate_per_update,Value_loss,action_loss,dist_entropy_loss,rollout_reward/max,rollout_reward/mean,rollout_reward/min,rollout_reward/variance,rollout_value/max,rollout_value/mean,rollout_value/min,rollout_value/variance
3c1d1805,lr_size_clip_opt_hnppo_round,2022-08-07 01:40:13,4:01:31,completed,algo=hnppo clip-param=0.57349 env-name=doorenv-v0 lr=0.01964 max-grad-norm=0.0001 network-size='64 64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.5734990306445973,doorenv-v0,0.01964606121967812,0.0001,64 64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,-679.6349487304688,0.0,0.0,0.009486922062933445,0.010226434096693993,10.559449195861816,0.08908029645681381,-0.013090519234538078,-1.1567444801330566,0.0006489937077276409,0.5232421159744263,-0.39757660031318665,-1.661082148551941,0.11156060546636581
479ea855,lr_size_clip_opt_hnppo_round,2022-08-06 21:48:03,3:52:00,completed,algo=hnppo clip-param=0.23594 env-name=doorenv-v0 lr=0.01993 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.2359453970218559,doorenv-v0,0.019930659157528847,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,625.4205322265625,0.0,0.0,0.008665256202220917,0.0193699449300766,8.730085372924805,0.09840387850999832,0.005251901224255562,-1.1101378202438354,0.0005792533047497272,1.6793164014816284,1.1205350160598755,-0.6980171799659729,0.08598459511995316
decf0e0f,lr_size_clip_opt_hnppo_round,2022-08-06 17:52:46,3:55:07,completed,algo=hnppo clip-param=0.57644 env-name=doorenv-v0 lr=0.01834 max-grad-norm=0.0001 network-size='64 64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.5764438827758287,doorenv-v0,0.018341223917746355,0.0001,64 64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,-725.9403076171875,0.0,0.0,0.004850700497627258,0.02943979948759079,10.041474342346191,0.009263868443667889,-0.01157610584050417,-1.0645664930343628,0.0006813483778387308,0.8478564620018005,-0.007816134952008724,-2.268925666809082,0.16370156407356262
07cba897,lr_size_clip_opt_hnppo_round,2022-08-06 14:02:06,3:50:33,completed,algo=hnppo clip-param=0.23292 env-name=doorenv-v0 lr=0.01992 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.23292932930141247,doorenv-v0,0.019928924999538137,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,402.6844482421875,0.0,0.0,0.0065723019652068615,0.02041194774210453,7.320134162902832,0.07822168618440628,0.003868034342303872,-1.0012446641921997,0.0005897071096114814,1.574616551399231,1.011014461517334,-0.6188751459121704,0.06138518452644348
14c588ef,lr_size_clip_opt_hnppo_round,2022-08-06 14:00:35,0:01:29,error,algo=hnppo clip-param=0.23252 env-name=doorenv-v0 lr=0.01992 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.2325243315049355,doorenv-v0,0.019928946645418787,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,,,,,,,,,,,,,,,
307fe760,lr_size_clip_opt_hnppo_round,2022-08-06 10:11:58,3:48:30,completed,algo=hnppo clip-param=0.24357 env-name=doorenv-v0 lr=0.01999 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.2435789087730572,doorenv-v0,0.019999436478104888,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,622.0736083984375,0.0,0.0,0.007243982050567865,0.01885303668677807,8.428763389587402,0.08471870422363281,0.004414052702486515,-1.016484022140503,0.0005324241938069463,1.7800661325454712,0.9163835048675537,-0.7215477824211121,0.09690899401903152
e57d1963,lr_size_clip_opt_hnppo_round,2022-08-06 10:10:04,0:01:53,error,algo=hnppo clip-param=0.23636 env-name=doorenv-v0 lr=0.01992 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.23636252956956777,doorenv-v0,0.01992185380787858,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,,,,,,,,,,,,,,,
87931779,lr_size_clip_opt_hnppo_round,2022-08-06 06:17:14,3:52:40,completed,algo=hnppo clip-param=0.28768 env-name=doorenv-v0 lr=0.01999 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.28768756352728686,doorenv-v0,0.019999759928096942,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,642.61376953125,0.0,0.0,0.008125657215714455,0.01629573106765747,8.501062393188477,0.08491206169128418,0.00460198987275362,-0.9984053373336792,0.0005361924413591623,1.714490532875061,1.0364023447036743,-0.904975950717926,0.08231058716773987
a4eddc60,lr_size_clip_opt_hnppo_round,2022-08-06 00:59:54,5:17:12,completed,algo=hnppo clip-param=0.35001 env-name=doorenv-v0 lr=0.01999 max-grad-norm=0.0001 network-size='128 128' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.3500149117140009,doorenv-v0,0.019999492265740527,0.0001,128 128,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,720.2745971679688,0.0,0.0,0.008944020606577396,0.019942384213209152,7.809986114501953,0.0944572389125824,0.005456652957946062,-0.9943025708198547,0.0005552489892579615,1.8236653804779053,1.0525215864181519,-0.47044920921325684,0.1079133152961731
2026e001,lr_size_clip_opt_hnppo_round,2022-08-05 21:02:08,3:57:39,completed,algo=hnppo clip-param=0.20359 env-name=doorenv-v0 lr=0.01999 max-grad-norm=0.0001 network-size='64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.20359775321722728,doorenv-v0,0.019995464985964516,0.0001,64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,812.8562622070312,0.0,0.0,0.0067577357403934,0.0205658171325922,7.755095958709717,0.087290920317173,0.0066405730322003365,-1.0014864206314087,0.0005382877425290644,1.9453341960906982,0.8114503622055054,-0.2570072114467621,0.10548800230026245
cb640345,lr_size_clip_opt_hnppo_round,2022-08-05 16:51:25,4:10:34,completed,algo=hnppo clip-param=0.21582 env-name=doorenv-v0 lr=0.01987 max-grad-norm=0.0001 network-size='64 64 64' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.2158210034269129,doorenv-v0,0.019878688039729423,0.0001,64 64 64,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,888.8026123046875,0.0,0.0,0.007088058162480593,0.022397272288799286,8.426590919494629,0.07665877789258957,0.005456402897834778,-1.0036834478378296,0.0005392281454987824,2.3172333240509033,1.0227491855621338,-0.47503769397735596,0.12147070467472076
c62ece2d,lr_size_clip_opt_hnppo_round,2022-08-05 11:13:55,5:37:19,completed,algo=hnppo clip-param=0.21426 env-name=doorenv-v0 lr=0.01999 max-grad-norm=0.0001 network-size='128 128' num-env-steps=4000000 num-processes=8 save-name=hnppo-lr_size_clip_opt-round task-id=0 world-path=/…/round_blue_floatinggripper,hnppo,0.21426487682255657,doorenv-v0,0.019995979404903823,0.0001,128 128,4000000,8,hnppo-lr_size_clip_opt-round,0,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/round_blue_floatinggripper/,121,598.79833984375,0.0,0.0,0.006980171427130699,0.022244542837142944,8.83823013305664,0.08593705296516418,0.006727645639330149,-0.9824809432029724,0.0005323527730070055,1.8753461837768555,0.9861369132995605,-0.20961087942123413,0.08706645667552948
