run,operation,started,time,status,label,algo,beta,clip-param,entropy-coef,env-name,lr,max-grad-norm,network-depth,network-width,num-env-steps,num-processes,save-name,task-id,te-dim,world-path,step,Episode_rewards,Opening_rate_per_envstep,Opening_rate_per_update,Value_loss,action_loss,dist_entropy_loss,eval_episode_rewards,rollout_reward/max,rollout_reward/mean,rollout_reward/min,rollout_reward/variance,rollout_value/max,rollout_value/mean,rollout_value/min,rollout_value/variance
77ac23e8,lr_size_clip_entropy_opt_hnppo_lever,2022-08-13 03:47:49,2:19:05,completed,algo=hnppo beta=0.005 clip-param=0.34233 entropy-coef=0.00060 env-name=doorenv-v0 lr=0.01711 max-grad-norm=0.0001 network-depth=2 network-width=64 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=14 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3423367237700313,0.0006017383381746536,doorenv-v0,0.017115688830941465,0.0001,2,64,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,14,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,2718.628662109375,0.0,0.0,0.01703493483364582,0.011001135222613811,4.300123691558838,3.209608554840088,0.18003934621810913,0.008390780538320541,-1.0125592947006226,0.0005277632735669613,2.4654793739318848,1.3633975982666016,-0.1522786021232605,0.15615546703338623
c434d041,lr_size_clip_entropy_opt_hnppo_lever,2022-08-13 01:34:12,2:13:31,completed,algo=hnppo beta=0.005 clip-param=0.34013 entropy-coef=0.00041 env-name=doorenv-v0 lr=0.01676 max-grad-norm=0.0001 network-depth=2 network-width=64 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=14 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3401355059851304,0.0004179092238247281,doorenv-v0,0.016765844464302848,0.0001,2,64,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,14,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,1469.6845703125,0.0,0.0,0.03974055498838425,0.005791743751615286,3.817487955093384,3.5697433948516846,0.17965203523635864,0.007684478536248207,-1.0015329122543335,0.0005877960938960314,2.93308162689209,1.4347463846206665,-1.2812449932098389,0.34899017214775085
ab49d4f7,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 23:13:08,2:20:55,completed,algo=hnppo beta=0.005 clip-param=0.32935 entropy-coef=0.00075 env-name=doorenv-v0 lr=0.02 max-grad-norm=0.0001 network-depth=2 network-width=64 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=15 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3293587617620368,0.0007503978477107989,doorenv-v0,0.02,0.0001,2,64,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,15,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,5868.11572265625,0.0,0.0,0.01953304000198841,0.01950792595744133,4.479284286499023,6.678340911865234,0.21534055471420288,0.010415088385343552,-0.9749571084976196,0.0005265457439236343,2.9937939643859863,1.7843108177185059,-1.3899126052856445,0.35759884119033813
1f5f6074,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 20:35:20,2:37:42,completed,algo=hnppo beta=0.005 clip-param=0.44976 entropy-coef=0.03091 env-name=doorenv-v0 lr=0.00377 max-grad-norm=0.0001 network-depth=2 network-width=189 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=10 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.44976801291730706,0.03091643484466455,doorenv-v0,0.0037788703668232616,0.0001,2,189,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,10,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-2523.7451171875,0.0,0.0,0.02018764801323414,-0.001082679140381515,12.38619613647461,6.3841681480407715,0.13645483553409576,-0.006159515120089054,-1.0856308937072754,0.0005789189017377794,0.12990409135818481,-0.35516586899757385,-1.503688097000122,0.020792709663510323
d024e281,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 18:21:18,2:13:55,completed,algo=hnppo beta=0.005 clip-param=0.39621 entropy-coef=0.00040 env-name=doorenv-v0 lr=0.00021 max-grad-norm=0.0001 network-depth=3 network-width=108 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=12 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3962119480164018,0.0004027619965716834,doorenv-v0,0.00021447140374825424,0.0001,3,108,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,12,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-1447.6962890625,0.0,0.0,0.020778711885213852,0.000567088951356709,2.3153555393218994,-3.9229931831359863,0.2957388162612915,-0.010179664008319378,-1.0179541110992432,0.0005449402960948646,-0.4966433048248291,-0.9013461470603943,-1.679064154624939,0.014312664046883583
6c6a6f4c,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 16:02:02,2:19:10,completed,algo=hnppo beta=0.005 clip-param=0.38105 entropy-coef=2.27620e-05 env-name=doorenv-v0 lr=0.00289 max-grad-norm=0.0001 network-depth=2 network-width=80 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=14 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.38105774322325275,2.2762079083004136e-05,doorenv-v0,0.0028999783472445826,0.0001,2,80,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,14,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,869.1554565429688,0.0,0.0,0.016068318858742714,0.0025831018574535847,1.3612548112869263,4.490878582000732,0.11426331102848053,0.005609036888927221,-0.9743651747703552,0.0005297267925925553,1.5336017608642578,0.9517457485198975,-0.5074164867401123,0.05780842900276184
3ad83a11,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 13:02:50,2:59:02,completed,algo=hnppo beta=0.005 clip-param=0.36865 entropy-coef=5.75056e-05 env-name=doorenv-v0 lr=0.00095 max-grad-norm=0.0001 network-depth=3 network-width=216 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=12 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3686513920826304,5.7505653445985255e-05,doorenv-v0,0.0009542391094567938,0.0001,3,216,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,12,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-594.1084594726562,0.0,0.0,0.023543689399957657,0.0015514657134190202,2.934356927871704,-0.6850154995918274,0.17712250351905823,-0.002545515773817897,-1.0202713012695312,0.0005720033659599721,0.565991997718811,0.13595932722091675,-1.0033905506134033,0.023095838725566864
c65c4906,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 09:49:59,3:12:44,completed,algo=hnppo beta=0.005 clip-param=0.41664 entropy-coef=0.01120 env-name=doorenv-v0 lr=0.00171 max-grad-norm=0.0001 network-depth=4 network-width=161 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=11 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.41664042082358804,0.011200965308753278,doorenv-v0,0.0017182997191300114,0.0001,4,161,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,11,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-321.759765625,0.0,0.0,0.018450219184160233,0.005042830482125282,5.491328239440918,0.6509456038475037,0.14078520238399506,-0.0006144390790723264,-1.04751718044281,0.0005413650069385767,0.24818015098571777,-0.430682897567749,-1.7932730913162231,0.05199127644300461
fd00756f,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 07:26:52,2:23:01,completed,algo=hnppo beta=0.005 clip-param=0.38105 entropy-coef=0.00985 env-name=doorenv-v0 lr=0.00289 max-grad-norm=0.0001 network-depth=3 network-width=80 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=13 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.38105775567939715,0.009859193939166967,doorenv-v0,0.002899972590158969,0.0001,3,80,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,13,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,1447.9541015625,0.0,0.0,0.015737948939204216,0.0022090210113674402,5.138390064239502,5.082198143005371,0.2067841738462448,0.0037230656016618013,-1.008095622062683,0.0005665182834491134,1.4823918342590332,0.9899487495422363,0.14290785789489746,0.027765627950429916
c9b5a6d0,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 05:04:10,2:22:33,completed,algo=hnppo beta=0.005 clip-param=0.51456 entropy-coef=0.00013 env-name=doorenv-v0 lr=0.00035 max-grad-norm=0.0001 network-depth=3 network-width=103 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=10 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.5145688886369348,0.00013645049598784572,doorenv-v0,0.0003524478667689324,0.0001,3,103,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,10,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-294.15924072265625,0.0,0.0,0.024675358086824417,0.00397880095988512,-0.10755852609872818,-0.9962816834449768,0.19548027217388153,-0.004311322700232267,-0.9952486157417297,0.0005664433119818568,0.3216749131679535,-0.10994531959295273,-1.1311867237091064,0.025630975142121315
f388196c,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 01:53:10,3:10:52,completed,algo=hnppo beta=0.005 clip-param=0.29581 entropy-coef=0.00474 env-name=doorenv-v0 lr=0.00617 max-grad-norm=0.0001 network-depth=4 network-width=150 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=8 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.2958133462252017,0.004749478664885955,doorenv-v0,0.006179458020381106,0.0001,4,150,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,8,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,1856.959716796875,0.0,0.0,0.016829801723361015,0.00475077610462904,6.16436767578125,10.366777420043945,0.18994547426700592,0.006349535658955574,-1.0392911434173584,0.0005346080288290977,2.558917999267578,1.054997444152832,-0.7518168687820435,0.3944290578365326
e9125145,lr_size_clip_entropy_opt_hnppo_lever,2022-08-12 01:43:38,0:09:30,error,algo=hnppo beta=0.005 clip-param=0.54013 entropy-coef=1.33190e-05 env-name=doorenv-v0 lr=0.01666 max-grad-norm=0.0001 network-depth=4 network-width=222 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=14 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.5401355562186928,1.331904719838407e-05,doorenv-v0,0.016662313551109472,0.0001,4,222,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,14,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,0,-6944.69921875,0.0,0.0,0.013610506430268288,0.21960116922855377,12.321686744689941,-60.20912551879883,-0.010056241415441036,-0.0305184219032526,-0.9991818070411682,0.00033267843537032604,1.683555006980896,-0.35130298137664795,-1.4143935441970825,0.20930515229701996
c398b179,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 22:25:14,3:18:18,completed,algo=hnppo beta=0.005 clip-param=0.46434 entropy-coef=0.00177 env-name=doorenv-v0 lr=0.00044 max-grad-norm=0.0001 network-depth=3 network-width=235 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=13 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.46434641345147526,0.001778637823807501,doorenv-v0,0.0004404889958493049,0.0001,3,235,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,13,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-3835.99560546875,0.0,0.0,0.013238371349871159,-0.032693516463041306,3.688999891281128,-9.236212730407715,0.0026461994275450706,-0.03068329393863678,-1.0077095031738281,0.00036292208824306726,-1.6679033041000366,-2.8361124992370605,-3.833014965057373,0.04572008177638054
1dbbde1b,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 19:26:11,2:58:54,completed,algo=hnppo beta=0.005 clip-param=0.46239 entropy-coef=0.00010 env-name=doorenv-v0 lr=0.00013 max-grad-norm=0.0001 network-depth=3 network-width=217 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=9 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.4623989811737445,0.00010056399993434102,doorenv-v0,0.00013143958811493483,0.0001,3,217,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,9,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-4135.9833984375,0.0,0.0,0.020344236865639687,-0.002710791304707527,3.390944480895996,-10.623966217041016,0.01174526009708643,-0.028347579762339592,-0.9379390478134155,0.00038210919592529535,-0.10367889702320099,-1.5125484466552734,-3.1284983158111572,0.39417535066604614
120567b6,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 17:03:11,2:22:54,completed,algo=hnppo beta=0.005 clip-param=0.44878 entropy-coef=3.09273e-05 env-name=doorenv-v0 lr=0.00016 max-grad-norm=0.0001 network-depth=3 network-width=150 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=7 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.448783256731243,3.0927311460198985e-05,doorenv-v0,0.00016631366075840005,0.0001,3,150,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,7,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-4416.5478515625,0.0,0.0,0.013402898795902729,-0.0019539797212928534,3.5269668102264404,,0.007598202675580978,-0.0288714449852705,-0.9619614481925964,0.0003946842043660581,-1.7535682916641235,-2.549854040145874,-3.352109909057617,0.026314694434404373
ce859b6e,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 13:47:25,3:15:38,completed,algo=hnppo beta=0.005 clip-param=0.57581 entropy-coef=0.00010 env-name=doorenv-v0 lr=0.00127 max-grad-norm=0.0001 network-depth=3 network-width=219 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=6 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.575819516885979,0.000109784063644283,doorenv-v0,0.0012719320800979505,0.0001,3,219,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,6,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-1678.7320556640625,0.0,0.0,0.02654234692454338,-0.03113487921655178,0.586544394493103,,0.014089406467974186,-0.015896689146757126,-0.9706499576568604,0.00047522352542728186,-0.9861346483230591,-2.063520669937134,-4.840488433837891,0.4593433439731598
fc6695e2,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 11:25:10,2:22:10,completed,algo=hnppo beta=0.005 clip-param=0.38586 entropy-coef=0.00030 env-name=doorenv-v0 lr=0.01392 max-grad-norm=0.0001 network-depth=2 network-width=65 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=12 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3858623943658541,0.00030583932267193753,doorenv-v0,0.01392218751896175,0.0001,2,65,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,12,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,2047.0169677734375,0.0,0.0,0.021914416924118996,0.013513372279703617,2.976374626159668,,0.17661654949188232,0.0075807166285812855,-1.0369454622268677,0.0005433504702523351,3.005443572998047,1.4606283903121948,-0.7777571678161621,0.3338330090045929
81dd2c05,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 09:02:15,2:22:50,completed,algo=hnppo beta=0.005 clip-param=0.38105 entropy-coef=0.00012 env-name=doorenv-v0 lr=0.00289 max-grad-norm=0.0001 network-depth=3 network-width=80 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=14 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.3810577488392447,0.0001294311657273549,doorenv-v0,0.0028999826285343506,0.0001,3,80,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,14,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,2107.901611328125,0.0,0.0,0.021362880244851112,-0.0042276871390640736,1.473621129989624,,0.16764900088310242,0.006123471073806286,-1.0281946659088135,0.0005231398390606046,2.800082206726074,1.2503410577774048,-0.43799787759780884,0.11527737230062485
c20bc0af,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 06:19:48,2:42:20,completed,algo=hnppo beta=0.005 clip-param=0.45095 entropy-coef=0.00010 env-name=doorenv-v0 lr=0.00334 max-grad-norm=0.0001 network-depth=4 network-width=107 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=13 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.4509522194811671,0.00010286044767981919,doorenv-v0,0.003341999758257784,0.0001,4,107,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,13,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,100.71562194824219,0.0,0.0,0.02292761020362377,0.0051400489173829556,0.5734409689903259,,0.13315615057945251,-0.00038978655356913805,-0.9759467244148254,0.0005907192826271057,1.6158995628356934,0.19204498827457428,-1.9220551252365112,0.2140594869852066
d7085c53,lr_size_clip_entropy_opt_hnppo_lever,2022-08-11 03:11:20,3:08:22,completed,algo=hnppo beta=0.005 clip-param=0.58501 entropy-coef=7.51250e-05 env-name=doorenv-v0 lr=0.00153 max-grad-norm=0.0001 network-depth=3 network-width=202 num-env-steps=2000000 num-processes=8 save-name=hnppo-lr_size_clip_entropy_opt-lever task-id=0 te-dim=16 world-path=/…/lever_blue_floatinghook,hnppo,0.005,0.5850107861666634,7.512505508643076e-05,doorenv-v0,0.0015327112053522005,0.0001,3,202,2000000,8,hnppo-lr_size_clip_entropy_opt-lever,0,16,/home/philemon.schoepf/schoepf-bachelor-thesis/DoorGym/world_generator/world/lever_blue_floatinghook/,60,-2137.65185546875,0.0,0.0,0.020265007391572,0.010017024353146553,0.97540283203125,,0.1147804707288742,-0.02487761899828911,-1.0382875204086304,0.0005197686259634793,-0.9951258897781372,-2.3642303943634033,-3.8173067569732666,0.757983922958374
